date,open,high,low,close,volume,change_rate,turnover,MA5,MA10,MA20,MA30,MA60,MA100,MA200,RSI14,DIF,DEA,VOL_MA5,VOL_MA10,RSI6,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,MA120,MA250,updown_ratio_20,up_days_ratio_20,turnover_ma20,vol_ratio,ma_bull,dif_above_zero,bias60,macd_gold,macd_gold3,dif_below0,kdj_gold,kdj_gold3,boll_pos,boll_width,rsi6,is_yang,above_ma5,break_high5,break_high10,break_close40
2024-10-24,9.27,9.32,8.94,9.11,1396077.34,-4.806687565308265,7.812993493182368,,,,,,,,,,,,,,,,,,,,,,0.9,0.6,2.5515924101765552,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-25,9.09,9.84,9.08,9.74,1183024.02,6.915477497255762,6.620663988814866,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.65,2.8269324333555947,,0,0,,0,0,0,0,0,,,,True,False,True,True,True
2024-10-28,9.57,9.84,9.27,9.55,975014.49,-1.9507186858316206,5.456561501190561,,,,,,,,,,,,,,,,,,,,,,1.0,0.65,3.074135337404829,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-29,9.46,9.49,8.98,8.99,683400.0,-5.863874345549746,3.824573037795191,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.6,3.1698883474943527,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-30,8.86,9.33,8.84,8.88,583312.64,-1.2235817575083408,3.2644451207918244,,,,,,,,,,,,,,,,,,,,,,1.0,0.55,3.250387528752545,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-31,9.13,9.24,8.95,9.13,559412.96,2.8153153153153143,3.130693186726953,,,,,,,,,,,,,,,,,,,,,,0.9,0.55,3.33835801399971,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-01,8.99,9.32,8.9,9.03,539580.84,-1.0952902519167695,3.019704905435881,,,,,,,,,,,,,,,,,,,,,,0.9,0.5,3.3702696352645156,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-04,9.09,9.65,9.09,9.46,638926.73,4.761904761904789,3.5756832670246532,,,,,,,,,,,,,,,,,,,,,,0.9,0.5,3.398174313925266,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-05,9.37,9.57,9.34,9.53,513719.38,0.7399577167018778,2.8749740850758885,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,3.34105603089938,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-06,9.52,10.05,9.45,9.77,742395.0,2.5183630640083887,4.154732075495992,,,,,,,,,,,,,,,,,,,,,,1.375,0.55,3.3923808077073376,,0,0,,0,0,0,0,0,,,,True,False,True,False,True
2024-11-07,9.56,9.82,9.47,9.72,478119.16,-0.5117707267144223,2.675741364046364,,,,,,,,,,,,,,,,,,,,,,1.375,0.5,3.399249643506029,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-08,9.76,9.92,9.43,9.45,513338.1,-2.77777777777779,2.872840293434316,,,,,,,,,,,,,,,,,,,,,,1.375,0.5,3.4668190340598786,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-11,9.35,9.57,9.32,9.57,400448.79,1.2698412698412875,2.24106766937622,,,,,,,,,,,,,,,,,,,,,,1.375,0.5,3.5155621792962024,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-12,9.57,9.68,9.19,9.28,426988.92,-3.0303030303030387,2.389596591848534,,,,,,,,,,,,,,,,,,,,,,1.375,0.5,3.5653513178360527,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-13,9.2,9.37,9.07,9.26,276002.49,-0.21551724137930384,1.544617620161453,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.5,3.5512525391633645,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-14,9.3,9.3,8.98,9.01,271804.76,-2.699784017278617,1.5211254852800598,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.5,3.5730146619534877,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-15,8.97,9.05,8.61,8.63,304045.38,-4.21753607103218,1.7015565739159983,,,,,,,,,,,,,,,,,,,,,,1.375,0.45,3.5735765535168875,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-18,8.63,9.16,8.52,8.62,454496.3,-0.11587485515645035,2.543538622706577,,,,,,,,,,,,,,,,,,,,,,1.375,0.4,3.603149373377453,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-19,8.66,8.78,8.44,8.7,269825.77,0.9280742459396807,1.5100502851102233,,,,,,,,,,,,,,,,,,,,,,1.375,0.4,3.551022754181443,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-20,8.66,9.05,8.63,8.82,345926.92,1.379310344827589,1.935942012407864,,,,,,,,,,,,,,,,,,,,,,1.375,0.4,3.2335550589910893,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-21,8.78,8.84,8.58,8.67,220321.03,-1.7006802721088454,1.2330024451233035,,,,,,,,,,,,,,,,,,,,,,1.375,0.4,2.904555506588136,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-22,8.67,8.93,8.3,8.3,372280.7,-4.2675893886966465,2.0834280475731934,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.35,2.6776937095260522,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-25,8.35,8.57,8.31,8.44,249892.49,1.6867469879517927,1.3984958729902026,,,,,,,,,,,,,,,,,,,,,,1.375,0.4,2.4747904281160347,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-26,8.43,8.71,8.43,8.55,310073.49,1.3033175355450455,1.7352922294250173,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.45,2.370326387697526,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-27,8.52,9.12,8.5,9.1,610607.69,6.432748538011679,3.417198870126433,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.5,2.3779640751642566,,0,0,,0,0,0,0,0,,,,True,False,True,False,False
2024-11-28,9.0,9.37,8.98,9.0,340968.83,-1.098901098901095,1.9081946063016857,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.45,2.316839146142993,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-29,8.97,9.24,8.9,9.15,339195.03,1.6666666666666607,1.8982677294295158,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.5,2.2607672873426745,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-02,9.2,9.42,9.15,9.35,316364.68,2.1857923497267784,1.7705001832582727,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.5,2.170508133154356,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-03,9.32,9.77,9.27,9.49,377846.85,1.497326203208571,2.114578394682242,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.5,2.1324883486346735,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-12-04,9.36,9.41,8.98,9.02,328935.0,-4.952581664910438,1.8408485984594107,,,,,,,,,,,,,,,,,,,,,,1.375,0.45,2.016794174782844,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-05,9.03,9.11,8.77,9.07,283849.6,0.5543237250554389,1.5885331093780362,,,,,,,,,,,,,,,,,,,,,,1.375,0.5,1.9624337620494277,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-06,9.07,9.11,8.89,9.05,201649.4,-0.22050716648290836,1.1285087186531717,,,,,,,,,,,,,,,,,,,,,,1.375,0.5,1.8752171833103706,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-09,9.04,9.05,8.91,8.98,187180.2,-0.7734806629834279,1.0475334300982024,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.45,1.8155404713464698,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-10,9.19,9.27,8.94,8.94,243911.6,-0.44543429844099425,1.3650244790247081,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.45,1.7643118657052785,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-11,8.94,9.04,8.91,8.93,168120.4,-0.11185682326622093,0.9408673528582714,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,1.7341243523401197,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-12,8.92,9.04,8.84,8.97,201143.36,0.44792833146698463,1.1256767213747905,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,1.714351914144856,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-13,8.96,9.07,8.89,8.93,228238.07,-0.4459308807134965,1.2773092899040261,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,1.6931395499442572,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-16,8.95,9.17,8.75,8.79,283551.52,-1.5677491601343796,1.5868649373980743,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,1.6453058656788322,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-17,8.76,8.84,8.5,8.57,195637.05,-2.5028441410693825,1.0948612622531309,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,1.6245464145359776,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-18,8.59,8.64,8.49,8.52,123099.1,-0.583430571761967,0.6889105923863829,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,1.5621948435349036,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-19,8.47,8.53,8.37,8.47,154790.6,-0.5868544600938885,0.8662685912556926,,,,,,,,,,,,,,,,,,,,,,0.8,0.4,1.543858150841523,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-20,8.79,9.02,8.5,8.67,309251.35,2.3612750885477984,1.7306912132159264,,,,,,,,,,,,,,,,,,,,,,0.8,0.45,1.5262213091236596,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-23,8.61,8.63,8.37,8.4,199105.74,-3.114186851211065,1.1142734048496628,,,,,,,,,,,,,,,,,,,,,,0.6363636363636364,0.4,1.5120101857166328,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-24,8.43,8.92,8.43,8.59,369377.04,2.261904761904754,2.067178033310793,,,,,,,,,,,,,,,,,,,,,,0.6363636363636364,0.4,1.5286044759109214,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-25,8.59,8.63,8.23,8.28,250285.59,-3.60884749708964,1.4006958139635086,,,,,,,,,,,,,,,,,,,,,,0.5,0.35,1.4277793231027753,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-26,8.25,8.29,8.03,8.05,328417.58,-2.777777777777757,1.8379529142609676,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,0.35,1.4242672385007393,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-27,8.04,8.1,7.99,8.02,191528.23,-0.3726708074534346,1.0718667024211825,,,,,,,,,,,,,,,,,,,,,,0.35714285714285715,0.3,1.3829471871503227,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-30,8.0,8.03,7.85,7.9,191047.84,-1.4962593516209433,1.069178252550497,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.25,1.3478810906149339,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-31,7.91,8.07,7.86,7.89,271330.24,-0.12658227848102444,1.5184698862196346,,,,,,,,,,,,,,,,,,,,,,0.1875,0.2,1.3180756651918035,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-02,7.89,7.9,7.41,7.5,362985.62,-4.942965779467679,2.0314091532914413,,,,,,,,,,,,,,,,,,,,,,0.1875,0.2,1.3276036929334052,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-03,7.56,7.87,7.46,7.6,376056.52,1.3333333333333197,2.1045590094806674,,,,,,,,,,,,,,,,,,,,,,0.1875,0.2,1.3534049879385366,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-06,7.58,7.66,7.4,7.47,221579.33,-1.7105263157894735,1.2400443828661445,,,,,,,,,,,,,,,,,,,,,,0.1875,0.2,1.3589817711491852,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-07,7.45,7.55,7.36,7.48,275129.48,0.1338688085676054,1.53973191558474,,,,,,,,,,,,,,,,,,,,,,0.26666666666666666,0.25,1.3835916954235121,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-08,7.44,7.58,7.2,7.54,310407.67,0.8021390374331583,1.7371624310898848,,,,,,,,,,,,,,,,,,,,,,0.35714285714285715,0.3,1.4021985930267709,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-09,7.51,7.84,7.46,7.6,283710.44,0.7957559681697646,1.5877543157228713,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,0.35,1.434542941170001,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-10,7.55,7.78,7.43,7.69,316900.84,1.1842105263158098,1.7735007438083816,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,0.35,1.4669341422916804,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-13,7.61,7.98,7.57,7.68,251275.55,-0.13003901170351995,1.406236016369853,,,,,,,,,,,,,,,,,,,,,,0.5833333333333334,0.35,1.4733804786149718,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-14,7.66,7.85,7.61,7.85,295164.3,2.213541666666674,1.6518545851619715,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,1.4766299610031666,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-15,7.83,7.83,7.56,7.59,266928.1,-3.3121019108280247,1.4938337932249028,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,1.4965785875517554,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-16,7.59,7.78,7.46,7.57,271929.16,-0.26350461133068936,1.52182167621641,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,1.5382241417432565,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-17,7.58,8.32,7.54,8.02,845512.81,5.944517833553498,4.7318195730706005,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,1.731501690834002,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2025-01-20,7.86,8.02,7.81,7.81,541059.52,-2.6184538653366562,3.0279801756429734,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.7963661389553542,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-21,7.86,7.93,7.64,7.87,350638.18,0.768245838668391,1.9623080615299635,,,,,,,,,,,,,,,,,,,,,,1.0,0.45,1.8387678717893692,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-22,7.72,7.93,7.58,7.62,456747.13,-3.1766200762388785,2.556135145578483,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.863215727402754,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-23,7.69,7.71,7.41,7.42,374495.67,-2.6246719160105014,2.095823883893833,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.89797213089927,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-24,7.4,7.44,7.28,7.33,307250.97,-1.212938005390829,1.7194963062604904,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.8920493004992465,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-27,7.34,7.38,7.14,7.14,198453.97,-2.592087312414737,1.1106258456327418,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.8939872576598245,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-05,7.18,7.2,7.08,7.1,219870.0,-0.5602240896358524,1.2304783052678208,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.9020522602956906,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-06,7.1,7.21,7.03,7.2,297947.93,1.4084507042253502,1.667432864713036,,,,,,,,,,,,,,,,,,,,,,1.0,0.45,1.9095004092203607,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-02-07,7.2,7.47,7.18,7.38,401409.52,2.499999999999991,2.2464442892980827,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.5,1.9202521660206926,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-02-10,7.44,7.47,7.28,7.37,327119.8,-0.13550135501354532,1.830690031034468,,,,,,,,,,,,,,,,,,,,,,1.0,0.45,1.9065587170983824,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-11,7.37,7.37,7.24,7.27,233455.94,-1.3568521031207648,1.3065105262469008,,,,,,,,,,,,,,,,,,,,,,1.0,0.45,1.9098820242674204,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-12,7.27,7.32,7.2,7.31,207332.81,0.5502063273727709,1.1603152984728025,,,,,,,,,,,,,,,,,,,,,,1.0,0.45,1.8909111934118237,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-02-13,7.3,7.33,7.26,7.27,182108.05,-0.5471956224350261,1.0191476997299658,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.8550104568438275,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-14,7.27,7.39,7.25,7.32,216319.87,0.687757909215958,1.2106103926563665,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.4,1.8361532606905027,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
