date,open,high,low,close,volume,change_rate,turnover,MA5,MA10,MA20,MA30,MA60,MA100,MA200,RSI14,DIF,DEA,VOL_MA5,VOL_MA10,RSI6,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,MA120,MA250,updown_ratio_20,up_days_ratio_20,turnover_ma20,vol_ratio,ma_bull,dif_above_zero,bias60,macd_gold,macd_gold3,dif_below0,kdj_gold,kdj_gold3,boll_pos,boll_width,rsi6,is_yang,above_ma5,break_high5,break_high10,break_close40
2024-08-14,29.54,29.54,29.16,29.22,27557.99,-1.0162601626016232,0.1315835003151939,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-08-15,29.09,29.76,28.63,29.6,45654.5,1.3004791238877544,0.21799045994065672,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-08-16,29.5,29.67,29.23,29.34,42464.13,-0.8783783783783861,0.2027571264536867,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-08-19,29.2,29.49,28.97,29.09,36684.34,-0.8520790729379724,0.17515986702777234,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-08-20,29.05,29.05,28.43,28.88,52196.46,-0.7218975592987342,0.2492269178870449,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-08-21,28.68,29.1,28.51,28.91,36826.8,0.10387811634349209,0.1758400830179408,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-08-22,28.9,29.22,28.55,28.91,31141.11,0.0,0.14869213093917544,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-08-23,28.73,28.87,28.42,28.81,71371.86,-0.3459010722933309,0.340785346202897,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-08-26,28.71,28.79,27.19,27.26,75266.22,-5.380076362374164,0.3593800811704138,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-08-27,27.18,28.2,27.11,27.94,68259.47,2.49449743213499,0.32592435051540286,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
