date,open,high,low,close,volume,change_rate,turnover,MA5,MA10,MA20,MA30,MA60,MA100,MA200,RSI14,DIF,DEA,VOL_MA5,VOL_MA10,RSI6,K,D,J,BOLL_UPPER,BOLL_MIDDLE,BOLL_LOWER,MA120,MA250,updown_ratio_20,up_days_ratio_20,turnover_ma20,vol_ratio,ma_bull,dif_above_zero,bias60,macd_gold,macd_gold3,dif_below0,kdj_gold,kdj_gold3,boll_pos,boll_width,rsi6,is_yang,above_ma5,break_high5,break_high10,break_close40
2024-09-06,15.08,15.15,14.81,14.82,16553.36,-1.8543046357615833,0.19745519321945812,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-09,14.81,14.89,14.54,14.64,23559.83,-1.2145748987854255,0.28103120966786116,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-10,14.67,14.69,14.46,14.62,13692.14,-0.1366120218579292,0.1633254003590734,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.55,0.2625857136016543,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-11,14.51,14.66,14.51,14.64,10472.55,0.1367989056087593,0.12492082476007506,,,,,,,,,,,,,,,,,,,,,,2.1666666666666665,0.6,0.2617392441145631,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-09-12,14.66,14.77,14.56,14.56,9959.67,-0.5464480874316946,0.11880298406196932,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.55,0.2590113787721685,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-13,14.63,14.72,14.46,14.58,18208.0,0.13736263736263687,0.2171924103710602,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.6,0.26393968903622167,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-18,14.58,14.8,14.51,14.58,14768.2,0.0,0.1761610805602972,,,,,,,,,,,,,,,,,,,,,,1.5714285714285714,0.55,0.26231003025409877,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-19,14.62,14.85,14.5,14.71,16996.9,0.8916323731138709,0.20274591826866614,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.6,0.2629383590225684,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-09-20,14.72,14.72,14.46,14.59,13456.0,-0.8157715839565038,0.1605086266450454,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.6,0.25435185127299287,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-23,14.54,14.65,14.46,14.5,8313.77,-0.6168608636052064,0.09917002117589024,,,,,,,,,,,,,,,,,,,,,,1.375,0.55,0.2492243366343132,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-24,14.6,14.95,14.52,14.95,26077.8,3.103448275862064,0.3110665772833059,,,,,,,,,,,,,,,,,,,,,,1.375,0.55,0.24796326558727738,,0,0,,0,0,0,0,0,,,,True,False,True,False,False
2024-09-25,15.05,15.23,14.59,14.67,33523.31,-1.8729096989966498,0.3998796409554189,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.2495597395448368,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-09-26,14.66,14.97,14.51,14.96,29339.6,1.976823449216103,0.34997465088547663,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.2519587506714186,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-09-27,15.05,15.56,15.03,15.56,33359.74,4.010695187165769,0.39792851164059057,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.2577105085996272,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-09-30,16.13,17.02,15.89,16.88,86810.71,8.48329048843186,1.0355132612981042,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.55,0.29565577575059726,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-10-08,18.56,18.57,17.02,17.66,83028.94,4.620853080568721,0.9904027791216616,,,,,,,,,,,,,,,,,,,,,,0.9,0.55,0.30770714042480773,,0,0,,0,0,0,0,0,,,,False,False,True,True,False
2024-10-09,17.51,17.51,16.1,16.12,67247.51,-8.720271800679502,0.8021554989502664,,,,,,,,,,,,,,,,,,,,,,0.9,0.55,0.3325085402906641,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-10,16.43,16.71,16.03,16.13,41445.35,0.06203473945407545,0.49437689824379255,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.55,0.3434321601930255,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-11,16.13,16.33,15.3,15.49,43966.8,-3.967761934283931,0.5244537736972948,,,,,,,,,,,,,,,,,,,,,,0.5833333333333334,0.5,0.3592234283017414,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-14,15.64,15.7,15.25,15.69,33560.55,1.291155584247905,0.4003238146705412,,,,,,,,,,,,,,,,,,,,,,0.5833333333333334,0.5,0.3723694537917924,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-15,15.61,15.69,15.15,15.15,33556.92,-3.441682600382401,0.40028051456231134,,,,,,,,,,,,,,,,,,,,,,0.5833333333333334,0.5,0.3825107198589351,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-16,15.09,15.38,14.86,15.22,25407.0,0.46204620462046986,0.3030649723956979,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.55,0.383612407995327,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-17,15.36,15.46,15.0,15.01,26688.63,-1.3797634691195881,0.3183527734179161,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.55,0.3913637766482691,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-18,15.03,16.11,14.99,15.71,56941.4,4.663557628247839,0.6792200503472426,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.55,0.41907873792762745,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-21,15.84,15.98,15.55,15.64,45733.8,-0.4455760661998709,0.5455312643976215,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.55,0.44041515194441005,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-22,15.65,15.88,15.47,15.87,33095.0,1.4705882352941124,0.3947705459690488,,,,,,,,,,,,,,,,,,,,,,0.9,0.55,0.4492940587243095,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-23,15.87,16.04,15.81,15.91,28960.0,0.2520478890989386,0.34544659348130086,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.4577583343703597,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-24,15.92,16.11,15.86,16.08,27622.81,1.0685103708359511,0.32949605030667173,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.4640958409722599,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-25,16.08,16.15,15.9,16.03,42133.0,-0.3109452736318241,0.5025794655783028,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.48119938291892284,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-28,16.03,16.12,15.78,15.93,37146.41,-0.6238303181534732,0.4430974031270625,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.49839575201648145,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-29,15.94,15.98,15.6,15.62,38595.4,-1.9460138104205882,0.4603815419215539,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.55,0.5058615002483939,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-10-30,15.58,15.79,15.45,15.69,29460.46,0.4481434058898781,0.3514162651771688,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.5034383314594814,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-10-31,16.03,16.39,15.89,16.32,71661.4,4.0152963671128195,0.8548061213357553,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.5286799049819952,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-11-01,16.38,16.54,16.11,16.23,51845.0,-0.5514705882352922,0.6184280988182234,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.55,0.5397048843408768,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-04,16.22,17.01,16.22,16.98,77516.38,4.621072088724576,0.9246466874466381,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.55,0.5341615556483037,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-11-05,17.08,17.14,16.67,17.11,73929.77,0.7656065959952718,0.8818641548301384,,,,,,,,,,,,,,,,,,,,,,1.0,0.55,0.5287346244337274,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-11-06,17.1,17.22,16.72,16.82,66592.32,-1.6949152542372836,0.7943400878290047,,,,,,,,,,,,,,,,,,,,,,1.0,0.55,0.5283438538776644,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-07,16.72,16.9,16.49,16.75,52200.12,-0.4161712247324645,0.6226641136017574,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.5,0.5347582146455626,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-08,16.98,17.1,16.72,16.78,55304.66,0.1791044776119577,0.6596963205629905,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.55,0.5415203419888475,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-11,16.78,17.08,16.67,17.06,53874.83,1.6686531585220266,0.6426407308526373,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.55,0.5536361877979521,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-12,17.01,17.12,16.67,16.82,46499.44,-1.4067995310668158,0.5546641002085456,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.55,0.5613553670802639,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-13,16.72,16.8,16.39,16.64,45545.37,-1.0701545778834753,0.5432835679250178,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5733662968567299,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-14,16.64,16.72,16.33,16.33,29378.0,-1.862980769230782,0.35043264899376536,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5749702906355224,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-15,16.35,16.45,16.13,16.14,33854.3,-1.1635027556644029,0.40382776325242126,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.5612006762807813,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-18,16.15,16.24,15.81,15.96,33411.89,-1.115241635687736,0.39855051809477493,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.553851638965639,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-19,15.97,16.34,15.97,16.33,32095.0,2.318295739348364,0.3828421223178875,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.553255217783081,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-20,16.3,16.54,16.19,16.49,33369.79,0.9797917942437229,0.39804833229170333,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.5558853047236011,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-21,16.41,16.65,16.39,16.53,37350.38,0.24257125530626755,0.44553041746625893,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.5616870230815805,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-22,16.46,16.52,15.84,15.89,35208.5,-3.8717483363581384,0.41998120777782655,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.5575571101915566,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-25,15.93,16.16,15.9,16.12,25511.02,1.4474512271869022,0.30430574978327074,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.550617527524367,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-26,16.08,16.22,15.82,15.86,20212.57,-1.6129032258064613,0.2411036982800705,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5396536353422927,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-27,15.85,16.19,15.49,16.17,33406.57,1.9546027742749272,0.39848705898616826,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5420071750327428,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-11-28,16.13,16.2,15.83,15.86,24473.74,-1.9171304885590712,0.29193265501343435,,,,,,,,,,,,,,,,,,,,,,0.8181818181818182,0.45,0.5138635017166268,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-11-29,15.86,16.23,15.84,16.15,37130.38,1.828499369482972,0.44290616861410326,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5050874052064207,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-02,16.06,16.75,16.06,16.72,48489.39,3.529411764705892,0.578401027496487,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.48777512220891317,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-12-03,16.73,16.95,16.63,16.76,36241.28,0.23923444976077235,0.4323004720932555,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.465296938072069,,0,0,,0,0,0,0,0,,,,True,False,True,True,False
2024-12-04,16.76,17.07,16.63,16.92,39347.64,0.9546539379474916,0.469354375666518,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.55,0.4490476524639447,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-05,16.76,17.31,16.76,16.97,44829.64,0.2955082742316595,0.5347458626122116,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.6,0.4446517399144674,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-06,17.04,17.13,16.84,16.92,39921.4,-0.2946375957571967,0.47619841425644155,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.55,0.43547684459914004,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-09,16.91,17.09,16.83,16.99,37276.0,0.4137115839243366,0.4446430257912577,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.55,0.425576959346071,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-10,17.31,17.42,17.01,17.04,44748.86,0.294290759270166,0.5337822864875357,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.6,0.4245328686600205,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-11,17.04,17.26,16.99,17.13,31015.42,0.5281690140845008,0.3699643254369216,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.41586690653561564,,0,0,,0,0,0,0,0,,,,True,False,False,False,True
2024-12-12,17.23,17.23,16.97,17.01,31461.59,-0.7005253940455147,0.375286419514003,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.4171095950616276,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-13,16.97,17.0,16.62,16.69,33971.16,-1.8812463256907663,0.4052215734531318,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.41717928557166306,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-16,16.65,16.7,16.25,16.36,32370.21,-1.9772318753744855,0.386124802014659,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.4165579997676573,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-17,16.28,16.56,16.28,16.42,29957.56,0.3667481662591898,0.3573457485707466,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.41528318108030027,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-18,16.39,16.61,16.38,16.45,24302.2,0.18270401948841108,0.2898863542596926,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.40987508217869967,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-19,16.45,16.55,16.21,16.52,18167.2,0.42553191489362874,0.21670562233487867,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.3984338424221307,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-20,16.57,16.63,16.31,16.49,21575.01,-0.1815980629540026,0.2573553419861746,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.3903025491325481,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-23,16.49,16.59,16.22,16.3,22422.94,-1.1522134627046543,0.26746978991135917,,,,,,,,,,,,,,,,,,,,,,1.2222222222222223,0.6,0.3884607511389525,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-24,16.26,16.61,16.26,16.46,21895.26,0.9815950920245342,0.2611754119778488,,,,,,,,,,,,,,,,,,,,,,1.5,0.65,0.3894643368238414,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-25,16.53,16.53,16.31,16.53,19295.8,0.4252733900364625,0.23016801419312563,,,,,,,,,,,,,,,,,,,,,,1.375,0.65,0.3810483845841893,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2024-12-26,16.56,16.88,16.48,16.86,28693.6,1.9963702359346636,0.3422687285342857,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.7,0.3835651882602319,,0,0,,0,0,0,0,0,,,,True,False,True,False,False
2024-12-27,16.86,17.06,16.8,16.88,26543.6,0.11862396204032066,0.31662266926153093,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.7,0.37725101329260324,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-30,16.88,17.28,16.88,16.98,42222.01,0.5924170616113722,0.5036410098022519,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.7,0.3735130124078915,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2024-12-31,17.01,17.26,16.68,16.69,41719.0,-1.707891637220249,0.49764090548839685,,,,,,,,,,,,,,,,,,,,,,1.375,0.65,0.37678003407764854,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-02,16.7,16.8,16.01,16.12,36725.18,-3.4152186938286366,0.4380726246895746,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.6,0.37521594652880136,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-03,16.26,16.45,15.97,16.06,31795.62,-0.3722084367245748,0.38257816311117726,,,,,,,,,,,,,,,,,,,,,,0.9,0.55,0.3676075615537497,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-06,15.87,16.16,15.73,15.94,32840.6,-0.747198007471972,0.3951517983756545,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.55,0.36355523075971036,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-07,15.95,16.12,15.81,15.9,18951.0,-0.25094102885820924,0.22802633724770646,,,,,,,,,,,,,,,,,,,,,,0.9,0.5,0.3527243963325327,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-08,15.89,15.91,15.38,15.77,27468.0,-0.8176100628930816,0.3305064340414754,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.3425606037102297,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-09,15.7,15.85,15.46,15.57,23400.0,-1.2682308180088753,0.281558561110038,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,0.33814031549388557,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-10,15.57,15.99,15.48,15.7,26449.96,0.8349389852279954,0.31825695209478894,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.33528884212292487,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-13,15.51,15.9,15.48,15.76,26712.57,0.3821656050955413,0.32141678516030636,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.33109860270828356,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-14,15.79,16.89,15.67,16.68,60922.27,5.8375634517766395,0.7330421658443264,,,,,,,,,,,,,,,,,,,,,,1.375,0.55,0.34844447089976693,,0,0,,0,0,0,0,0,,,,True,False,True,False,False
2025-01-15,16.68,16.76,16.44,16.65,30432.0,-0.17985611510792365,0.36617051844874693,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.348885709393667,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-16,16.8,17.09,16.6,16.63,43541.55,-0.12012012012011519,0.5239100925855033,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.36058689630995755,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-17,16.52,17.08,16.43,17.06,43098.11,2.5856885147324205,0.5185744375282966,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.3756803370696284,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-20,17.14,17.37,16.97,17.14,40143.59,0.4689331770222793,0.4830244204355261,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.386963790992096,,0,0,,0,0,0,0,0,,,,False,False,True,True,True
2025-01-21,17.19,17.65,17.11,17.52,77069.53,2.2170361726954413,0.9273327338558509,,,,,,,,,,,,,,,,,,,,,,1.25,0.55,0.41995693818932056,,0,0,,0,0,0,0,0,,,,True,False,True,True,True
2025-01-22,17.53,17.55,17.1,17.39,38333.78,-0.742009132420085,0.46124803156875016,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.4299605691688656,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-23,17.39,17.54,17.02,17.07,46676.53,-1.840138010350778,0.5616314796756207,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.4465337424429904,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-01-24,17.02,17.16,16.94,17.11,32066.99,0.23432923257176164,0.3858434001508538,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.44871247602381875,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-01-27,17.14,17.22,16.9,16.97,25142.18,-0.8182349503214503,0.3025211976055374,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,0.4480074024410191,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-05,17.11,17.11,16.76,16.76,28502.2,-1.2374779021803062,0.3429503598491678,,,,,,,,,,,,,,,,,,,,,,0.5833333333333334,0.35,0.43997286994336493,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-06,16.76,17.56,16.7,17.43,51476.3,3.997613365155117,0.6193843144986603,,,,,,,,,,,,,,,,,,,,,,0.7272727272727273,0.4,0.44606004039387803,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-02-07,17.43,17.85,17.27,17.83,64712.7,2.2948938611589087,0.7786502007498102,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.4630889191968898,,0,0,,0,0,0,0,0,,,,True,False,True,True,True
2025-02-10,17.81,17.87,17.49,17.8,53471.4,-0.16825574873806648,0.6433901899375764,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.47612952053820984,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-11,17.78,17.93,17.69,17.8,40698.84,0.0,0.4897054200533188,,,,,,,,,,,,,,,,,,,,,,0.9,0.45,0.480857201622093,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-02-12,17.8,18.08,17.7,17.81,47703.11,0.05617977528089568,0.5739837184646952,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.49815507068294246,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
2025-02-13,17.83,17.94,17.39,17.41,38883.48,-2.245929253228518,0.46786225127140774,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,0.5,0.505022861544439,,0,0,,0,0,0,0,0,,,,False,False,False,False,False
2025-02-14,17.39,17.61,17.32,17.54,26275.2,0.746697300402066,0.31615416687514836,,,,,,,,,,,,,,,,,,,,,,1.375,0.55,0.5067526418326946,,0,0,,0,0,0,0,0,,,,True,False,False,False,False
